,Store Number,City,2015 Sales,2015 Sales mean,County Number,Price Per Liter mean,2015 Volume Sold Liters mean,2015 Volume Sold Liters,Zip Code,2015 Profit Margin mean,2015 Sales Q1,First Date,Last Date
553,4311,FORT DODGE,3843.75,34.3191964286,36146.01,322.732232143,94.0,13.8108333333,50501,110.834196429,9583.89,2015-01-06,2016-03-29
554,4312,COUNCIL BLUFFS,8029.51,10.7490093708,145363.04,194.595769746,78.0,20.6481936671,51501,64.9171218206,31475.35,2015-01-06,2016-03-22
555,4313,ATLANTIC,958.5,17.4272727273,9030.94,164.198909091,15.0,13.1188138528,50022,55.6747272727,1378.9,2015-01-05,2016-03-28
556,4315,WASHINGTON,353.25,11.0390625,4732.35,147.8859375,92.0,14.3705952381,52353,49.370625,499.98,2015-01-08,2016-03-31
557,4317,GREENFIELD,830.5,6.24436090226,9983.13,75.0611278195,1.0,15.2223129252,50849,25.0908270677,1749.7,2015-01-08,2016-03-31
558,4318,RED OAK,636.25,10.0992063492,7834.27,124.353492063,69.0,14.6123960695,51566,41.5480952381,1543.08,2015-01-06,2016-03-22
559,4319,HUMBOLDT,729.75,9.23734177215,8293.71,104.983670886,46.0,13.5924231465,50548,35.1202531646,2660.34,2015-01-05,2016-03-28
560,4320,PERRY,1381.0,10.5419847328,18181.59,138.790763359,8.0,16.0620392585,50220,46.3222137405,3822.09,2015-01-07,2016-03-30
561,4321,CHARLES CITY,1020.0,14.3661971831,9517.99,134.056197183,34.0,14.3819919517,50616,45.4995774648,2221.98,2015-01-08,2016-03-31
562,4324,DAYTON,417.75,6.32954545455,5514.88,83.5587878788,94.0,15.2394083694,50530,27.9560606061,2367.94,2015-01-07,2015-05-27
563,4325,VILLISCA,81.75,5.45,1020.5,68.0333333333,69.0,15.872,50864,22.7546666667,548.64,2015-01-14,2016-03-16
564,4326,STRATFORD,328.65,5.21666666667,4199.7,66.6619047619,40.0,17.3764493575,50249,22.2663492063,849.96,2015-01-06,2016-03-22
565,4334,DUBUQUE,1683.1,20.0369047619,19159.46,228.088809524,31.0,13.0607142857,52001,77.2614285714,3664.96,2015-01-07,2016-03-30
566,4336,GEORGE,282.74,3.24988505747,4230.87,48.6306896552,60.0,16.2356955607,51237,16.2440229885,953.2,2015-01-06,2016-03-08
567,4337,LARCHWOOD,314.45,5.82314814815,5937.49,109.953518519,60.0,22.7067901235,51241,36.7111111111,1727.77,2015-01-07,2016-03-23
568,4343,DES MOINES,385.53,5.00688311688,7307.98,94.9088311688,77.0,21.5028167139,50313,31.6550649351,2031.33,2015-01-08,2015-06-25
569,4344,GRIMES,1192.56,1.908096,18591.39,29.746224,77.0,19.9523117071,50111,9.934848,3743.07,2015-01-06,2016-03-29
570,4345,GRINNELL,919.79,2.299475,15088.32,37.7208,79.0,18.1584451137,50112,12.592975,2736.85,2015-01-12,2016-03-21
571,4346,SHELLSBURG,753.52,2.78051660517,8580.19,31.6612177122,6.0,14.4022188775,52332,10.5879335793,1871.75,2015-01-05,2016-03-28
572,4353,CLEAR LAKE,177.67,4.93527777778,2584.52,71.7922222222,17.0,17.9940617102,50248,23.9438888889,284.31,2015-01-05,2016-03-21
573,4355,STORY CITY,375.11,6.82018181818,4963.91,90.2529090909,85.0,17.3906389426,50248,30.1790909091,1569.68,2015-01-06,2016-03-29
574,4356,NEVADA,267.6,5.352,3659.44,73.1888,85.0,18.8607047619,50201,24.408,815.56,2015-02-11,2015-05-27
575,4357,STORY CITY,394.81,9.18162790698,4233.97,98.4644186047,85.0,14.6413476355,50248,32.9425581395,812.68,2015-01-07,2016-03-30
576,4358,CLARION,364.75,11.7661290323,4519.15,145.779032258,99.0,15.571797235,50525,48.7664516129,1491.35,2015-01-06,2016-03-29
577,4359,WAUKEE,220.75,6.30714285714,2820.62,80.5891428571,25.0,16.8298503401,50263,26.8774285714,797.94,2015-02-11,2016-03-16
578,4360,NEWTON,367.33,10.4951428571,4138.09,118.231142857,50.0,15.0449489072,50208,39.4425714286,1199.39,2015-04-15,2016-01-19
579,4361,DES MOINES,409.82,4.35978723404,6274.6,66.7510638298,77.0,20.7177814245,50313,22.3191489362,1200.71,2015-01-05,2016-03-28
580,4362,POLK CITY,432.69,5.92726027397,6527.33,89.4154794521,77.0,16.1353986412,50226,29.971369863,1162.04,2015-01-06,2016-02-23
581,4364,GRINNELL,122.25,6.1125,2711.61,135.5805,79.0,23.4216666667,50112,45.2075,624.36,2015-01-20,2016-03-22
582,4365,GRINNELL,259.1,7.85151515152,3660.37,110.92030303,79.0,19.1256854257,50112,37.0524242424,1289.97,2015-01-06,2016-03-29
583,4366,TIFFIN,273.42,4.79684210526,4249.11,74.5457894737,52.0,19.1777173456,52340,24.8743859649,605.93,2015-01-14,2016-03-30
584,4367,MASON CITY,231.55,7.46935483871,3181.65,102.633870968,17.0,16.4634562212,50401,34.2267741935,664.19,2015-01-08,2016-03-31
585,4368,JOHNSTON,295.52,4.6175,3965.26,61.9571875,77.0,17.802436756,50131,20.74890625,1118.03,2015-01-05,2016-03-28
586,4369,NORWALK,500.16,6.41230769231,6314.67,80.9573076923,91.0,15.7578009638,50211,27.0442307692,1498.54,2015-01-05,2016-03-28
587,4370,NORWALK,264.15,4.80272727273,3480.37,63.2794545455,91.0,16.0998008658,50211,21.1130909091,676.89,2015-01-05,2016-03-28
588,4371,WEST DES MOINES,332.27,5.19171875,5218.19,81.53421875,77.0,17.6962663453,50265,27.34203125,1174.03,2015-01-07,2016-01-20
589,4372,MASON CITY,151.22,7.561,1659.86,82.993,17.0,16.8258928571,50401,27.782,221.12,2015-01-06,2016-03-29
590,4373,WEST DES MOINES,523.03,5.68510869565,8299.25,90.2092391304,77.0,17.6136090014,50266,30.1632608696,1630.31,2015-01-06,2016-03-29
591,4374,GRIMES,289.62,6.29608695652,3908.01,84.9567391304,77.0,16.6012867341,50111,28.3619565217,674.84,2015-01-05,2016-03-28
592,4375,GRIMES,365.93,5.22757142857,5021.32,71.7331428571,77.0,16.4219651808,50111,23.9784285714,867.23,2015-01-05,2016-03-21
593,4376,MASON CITY,734.55,6.86495327103,8259.18,77.1885981308,17.0,15.2800033378,50401,25.7814018692,1786.98,2015-02-02,2016-03-14
594,4377,DES MOINES,395.57,3.9557,6838.18,68.3818,77.0,20.9418060006,50313,22.8094,1185.82,2015-01-06,2016-03-29
595,4378,WAUKEE,428.09,10.4412195122,5089.54,124.135121951,25.0,15.9450929152,50263,41.4068292683,1200.75,2015-01-06,2016-03-29
596,4379,WEST DES MOINES,414.95,6.19328358209,5827.9,86.9835820896,77.0,17.2068675154,50266,29.0255223881,968.49,2015-01-06,2016-03-22
597,4380,WEST BRANCH,204.9,7.31785714286,2851.28,101.831428571,16.0,18.0165306122,52358,34.2535714286,368.34,2015-01-08,2016-03-31
598,4382,WEST DES MOINES,421.37,3.291953125,6611.76,51.654375,77.0,19.4500193793,50265,17.260859375,1094.89,2015-01-06,2016-03-29
599,4384,ADEL,596.31,5.9631,7306.21,73.0621,25.0,17.096152381,50003,24.4386,2126.68,2015-01-06,2015-08-11
600,4387,SPIRIT LAKE,402.92,8.39416666667,5081.49,105.864375,30.0,15.2473342269,51360,35.3889583333,1507.59,2015-01-07,2016-03-30
601,4388,CLIVE,68.06,3.403,1162.28,58.114,77.0,19.757212766,50325,19.393,185.04,2015-01-20,2016-03-22
602,4392,CLIVE,408.03,2.6668627451,6300.54,41.18,77.0,17.878463305,50325,13.758627451,1399.99,2015-01-13,2016-03-29
603,4393,CLIVE,298.65,4.45746268657,4573.5,68.2611940299,77.0,19.1304000812,50325,22.8337313433,633.71,2015-01-07,2016-03-29
604,4395,ELLSWORTH,510.57,6.71802631579,6228.02,81.9476315789,40.0,16.2750579574,50075,27.6638157895,1949.45,2015-01-06,2015-02-10
605,4396,REINBECK,279.0,9.96428571429,3276.78,117.027857143,38.0,11.9757993197,50669,39.2978571429,1664.58,2015-01-13,2016-03-29
606,4397,ANKENY,269.9,4.7350877193,3853.84,67.6112280702,77.0,17.4504845447,50021,22.5580701754,800.4,2015-01-06,2016-03-22
607,4398,BELMOND,598.5,11.97,6122.65,122.453,99.0,13.9295222898,50421,40.9386,1046.61,2015-03-31,2016-02-16
608,4401,MARION,252.7,5.49347826087,3493.84,75.9530434783,57.0,17.073512125,52302,25.3297826087,47.72,2015-01-15,2016-03-23
609,4402,RIVERSIDE,947.71,8.53792792793,11758.64,105.933693694,92.0,16.064482233,52327,35.5737837838,2071.69,2015-01-06,2016-03-29
610,4404,ANKENY,395.55,6.37983870968,5360.07,86.4527419355,77.0,15.6392473118,50021,28.9493548387,765.5,2015-01-08,2016-03-31
611,4405,ANKENY,388.27,3.15666666667,5569.77,45.2826829268,77.0,18.3639472469,50021,15.142601626,1421.19,2015-01-06,2016-03-29
612,4406,ANKENY,375.23,7.07981132075,4717.5,89.0094339623,77.0,15.2661432586,50023,29.7605660377,1057.13,2015-01-07,2015-05-20
613,4408,BOONE,190.1,7.604,2926.35,117.054,8.0,19.2552,50036,39.0332,915.34,2015-04-02,2016-03-10
614,4409,BOONE,225.67,10.2577272727,2736.8,124.4,8.0,16.1827597403,50036,41.6245454545,855.24,2015-01-29,2016-03-31
615,4410,PERRY,475.03,5.65511904762,5448.37,64.861547619,8.0,15.4757467694,50220,21.7478571429,1244.25,2015-01-06,2016-03-22
616,4411,DE SOTO,517.08,5.27632653061,6347.84,64.773877551,25.0,16.0805843052,50069,21.7224489796,1787.49,2015-01-14,2016-03-02
617,4412,TIPTON,176.07,3.74617021277,2489.97,52.9780851064,16.0,18.5369452888,52772,17.7655319149,224.91,2015-01-20,2016-03-29
618,4413,WAPELLO,256.2,7.11666666667,3763.4,104.538888889,58.0,17.4299206349,52653,34.8622222222,754.04,2015-01-20,2016-03-15
619,4414,NEOLA,313.17,5.79944444444,3945.26,73.0603703704,78.0,15.576186067,51559,24.4355555556,893.6,2015-01-06,2016-03-28
620,4415,ACKLEY,279.98,6.8287804878,3279.11,79.9782926829,42.0,16.9076843022,50601,26.8387804878,1064.46,2015-01-15,2016-03-14
621,4416,CASEY,257.2,9.18571428571,4060.65,145.023214286,39.0,17.7181632653,50048,48.3632142857,1129.34,2015-01-05,2016-03-28
622,4417,ADAIR,225.0,9.375,3482.94,145.1225,1.0,16.1732936508,50002,48.8141666667,731.52,2015-01-13,2016-03-22
623,4418,WALNUT,277.7,7.12051282051,3995.56,102.45025641,78.0,16.1967032967,51577,34.2051282051,770.02,2015-02-26,2016-03-31
624,4419,LAMONI,295.71,5.47611111111,4119.09,76.2794444444,27.0,16.8219090406,50140,25.562037037,1156.18,2015-01-22,2016-02-18
625,4420,OTTUMWA,135.81,2.77163265306,2299.86,46.9359183673,90.0,19.2172079841,52501,15.7093877551,313.22,2015-01-15,2016-03-31
626,4421,HAMPTON,180.23,6.43678571429,3017.02,107.750714286,35.0,20.5111363801,50441,35.9396428571,1096.06,2015-01-15,2016-03-10
627,4424,BURLINGTON,159.9,7.26818181818,2556.84,116.22,29.0,16.2884415584,52601,38.7572727273,152.04,2015-01-08,2016-03-31
628,4426,MARSHALLTOWN,1939.76,6.29792207792,28080.78,91.1713636364,64.0,17.1551876037,50158,30.4396103896,6566.6,2015-01-15,2016-03-31
629,4427,NORTH LIBERTY,325.27,5.60810344828,4489.19,77.3998275862,52.0,16.2449885281,52317,25.9277586207,834.48,2015-01-08,2016-03-24
630,4428,AMES,527.2,8.64262295082,7771.78,127.406229508,85.0,17.1506323185,50014,42.4863934426,1974.0,2015-01-05,2016-03-28
631,4429,COLFAX,283.13,7.07825,4482.9,112.0725,50.0,17.5096365248,50054,37.46075,891.99,2015-01-29,2016-03-17
632,4430,FORT DODGE,287.2,11.0461538462,3339.27,128.433461538,94.0,14.063003663,50501,43.3169230769,664.38,2015-01-05,2016-03-28
633,4431,FORT DODGE,207.75,9.03260869565,2485.68,108.073043478,94.0,12.65436853,50501,36.0426086957,94.08,2015-01-06,2016-03-29
634,4433,PLEASANT HILL,273.51,5.81936170213,3449.05,73.3840425532,77.0,17.4815027031,50317,24.5036170213,428.2,2015-01-06,2016-03-22
635,4434,ROCK RAPIDS,489.17,5.96548780488,6289.96,76.7068292683,60.0,15.4776538908,51246,25.6408536585,1254.86,2015-01-08,2016-03-31
636,4435,COUNCIL BLUFFS,221.99,6.9371875,3203.52,100.11,78.0,16.3738653274,51501,33.45375,470.49,2015-01-12,2016-03-28
637,4436,AMES,750.95,9.04759036145,9496.7,114.418072289,85.0,19.0860929432,50010,38.2445783133,1996.94,2015-01-13,2016-02-23
638,4437,AMES,382.92,5.89107692308,4715.8,72.5507692308,85.0,16.2058229288,50010,24.1986153846,1170.79,2015-01-08,2016-03-14
639,4438,AMES,351.67,4.18654761905,4877.49,58.0653571429,85.0,18.3028721873,50010,19.3675,1193.83,2015-01-08,2016-03-17
640,4439,CENTER POINT,784.25,5.37157534247,8101.08,55.4868493151,57.0,13.0776255708,52213,18.6000684932,2163.51,2015-01-08,2016-03-31
641,4440,COUNCIL BLUFFS,187.5,7.21153846154,2786.01,107.154230769,78.0,16.0851282051,51503,35.7534615385,1012.41,2015-01-06,2016-03-28
642,4443,PALO,321.0,11.8888888889,3795.42,140.571111111,57.0,12.5058906526,52324,46.9888888889,420.84,2015-03-05,2016-03-31
643,4444,SLOAN,672.17,7.30619565217,9311.36,101.210434783,97.0,15.6926371636,51055,33.8448913043,2295.74,2015-01-06,2015-03-03
644,4445,WEBSTER CITY,284.55,7.69054054054,3345.92,90.4302702703,40.0,15.1777091377,50595,30.2837837838,879.6,2015-01-06,2016-03-29
645,4446,URBANDALE,510.85,3.02278106509,9368.6,55.4355029586,77.0,20.9012269264,50322,18.4898224852,2345.58,2015-01-13,2016-03-29
646,4447,URBANDALE,322.9,7.6880952381,3984.53,94.8697619048,77.0,16.9102267574,50322,31.6514285714,884.97,2015-01-06,2016-03-29
647,4448,URBANDALE,165.84,5.34967741935,2901.94,93.6109677419,77.0,18.5023302377,50322,31.325483871,833.04,2015-01-13,2016-03-08
648,4449,URBANDALE,211.28,5.56,2874.88,75.6547368421,77.0,15.7054101229,50322,25.4747368421,813.57,2015-01-13,2016-03-15
649,4450,URBANDALE,291.34,5.02310344828,4427.06,76.3286206897,77.0,17.8544355501,50323,25.5055172414,738.62,2015-01-06,2016-03-29
650,4451,WEBSTER CITY,462.06,6.89641791045,5178.37,77.2891044776,40.0,17.6812011372,50595,25.9273134328,1273.5,2015-01-20,2016-03-22
651,4452,SIOUX CITY,798.27,5.6614893617,12151.77,86.1827659574,97.0,19.7666034639,51105,28.7684397163,3990.74,2015-01-20,2016-03-29
652,4453,FOREST CITY,832.59,5.90489361702,10199.47,72.3366666667,95.0,15.9693473489,50436,24.1929787234,2693.46,2015-01-12,2016-03-14
653,4454,SIOUX CITY,245.1,9.804,3574.36,142.9744,97.0,17.7479619048,51109,47.8056,937.86,2015-01-05,2016-03-28
654,4455,ELDORA,132.13,4.71892857143,2061.49,73.6246428571,42.0,19.0572499638,50627,24.5514285714,691.32,2015-01-07,2016-03-17
655,4456,IOWA CITY,379.59,4.36310344828,6799.37,78.1536781609,52.0,19.724288451,52246,26.0712643678,1701.26,2015-01-06,2016-03-29
656,4457,IOWA CITY,529.1,7.55857142857,7761.87,110.883857143,52.0,16.0318095238,52240,36.9871428571,1166.97,2015-01-15,2016-03-31
657,4458,JOHNSTON,153.02,4.13567567568,2596.42,70.1735135135,77.0,19.8742117117,50131,23.4051351351,204.35,2015-01-07,2016-03-23
658,4459,EAGLE GROVE,566.15,9.76120689655,6792.63,117.114310345,99.0,15.484318555,50533,39.3863793103,765.21,2015-01-13,2016-03-30
659,4461,WINDSOR HEIGHTS,518.92,3.50621621622,8161.2,55.1432432432,77.0,18.6345596254,50324,18.3983783784,2312.32,2015-01-08,2016-03-31
660,4462,BUFFALO CENTER,493.45,4.25387931034,5925.78,51.0843103448,95.0,16.83227422,50424,17.1062068966,1307.12,2015-01-06,2016-03-28
661,4463,GARNER,1522.75,10.5746527778,15712.9,109.117361111,41.0,12.3397486772,50438,36.7281944444,3938.14,2015-02-26,2016-03-31
662,4464,ELDRIDGE,681.75,5.68125,10359.18,86.3265,82.0,20.9162847222,52748,28.862,1980.87,2015-02-02,2016-03-21
663,4466,FAYETTE,775.65,13.6078947368,10533.66,184.801052632,33.0,15.537786132,52142,62.1547368421,1057.74,2015-01-06,2016-03-29
664,4467,MUSCATINE,258.93,3.92318181818,3292.1,49.8803030303,70.0,16.5093261179,52761,16.7590909091,614.15,2015-01-05,2016-03-21
665,4468,MUSCATINE,181.3,3.7,2400.06,48.9808163265,70.0,15.8368124393,52761,16.3673469388,426.27,2015-01-05,2016-03-28
666,4470,WATERLOO,170.24,6.54769230769,1954.95,75.1903846154,7.0,14.3801831502,50703,25.2473076923,846.16,2015-02-09,2016-03-14
667,4471,WATERLOO,212.01,6.83903225806,2940.22,94.8458064516,7.0,17.4944935778,50702,31.7738709677,813.08,2015-01-12,2016-03-21
668,4472,CENTERVILLE,626.79,6.5290625,7584.0,79.0,4.0,16.1671944392,52544,26.4035416667,2140.38,2015-01-15,2016-03-24
669,4473,PANORA,631.5,10.525,8786.04,146.434,39.0,15.9168888889,50216,48.9076666667,1804.5,2015-02-11,2016-03-30
670,4474,COUNCIL BLUFFS,329.7,6.46470588235,5576.74,109.347843137,78.0,19.4104014939,51501,36.5347058824,1767.57,2015-01-05,2016-03-28
671,4475,COUNCIL BLUFFS,311.1,5.65636363636,4981.68,90.576,78.0,18.9452987013,51501,30.2170909091,1799.39,2015-01-16,2016-02-29
672,4476,COUNCIL BLUFFS,335.88,6.85469387755,4612.21,94.1267346939,78.0,17.2352052189,51501,31.4144897959,683.56,2015-01-06,2015-06-29
673,4477,COUNCIL BLUFFS,169.05,6.50192307692,2442.84,93.9553846154,78.0,19.2295970696,51503,31.3369230769,121.31,2015-01-06,2016-03-29
674,4478,DES MOINES,1626.13,5.74604240283,21716.41,76.7364310954,77.0,17.155138604,50315,25.612614841,4003.96,2015-01-08,2016-03-24
675,4481,IOWA CITY,2525.54,9.67639846743,37161.77,142.382260536,52.0,19.6060623061,52240,47.5026819923,10277.64,2015-01-14,2016-03-23
676,4482,INDIANOLA,1692.4,17.6291666667,17178.37,178.941354167,91.0,15.3971211426,50125,61.270625,1794.01,2015-01-08,2016-03-24
677,4485,SANBORN,541.22,3.73255172414,6501.29,44.8364827586,71.0,15.3720846393,51248,14.9560689655,1261.49,2015-01-13,2016-03-15
678,4487,CEDAR RAPIDS,268.52,6.713,3543.99,88.59975,57.0,16.677952381,52402,29.54775,1130.97,2015-01-27,2016-03-29
679,4489,CEDAR RAPIDS,277.9,12.6318181818,3111.41,141.427727273,57.0,16.3395670996,52405,47.1709090909,1173.54,2015-01-07,2015-08-19
680,4490,CEDAR RAPIDS,525.22,3.69873239437,8556.92,60.26,57.0,18.7305836676,52404,20.141971831,2463.32,2015-01-07,2016-03-23
681,4491,CEDAR RAPIDS,347.4,7.2375,4665.86,97.2054166667,57.0,15.921547619,52403,32.4866666667,887.16,2015-01-13,2016-03-29
682,4492,CEDAR RAPIDS,279.17,6.97925,4376.09,109.40225,57.0,19.915297619,52404,36.50025,1485.82,2015-01-06,2016-03-15
683,4493,CEDAR RAPIDS,305.47,8.48527777778,4565.55,126.820833333,57.0,18.2274140212,52404,42.3636111111,639.06,2015-01-07,2016-03-30
684,4495,GRUNDY CENTER,620.24,4.52729927007,6526.76,47.6405839416,38.0,13.1775601106,50638,15.9645985401,1674.74,2015-01-07,2016-03-30
685,4496,CEDAR RAPIDS,406.72,5.0212345679,5633.62,69.5508641975,57.0,20.6423486185,52402,23.2067901235,1545.38,2015-01-14,2016-03-30
686,4498,WINTHROP,99.3,6.20625,1203.45,75.215625,10.0,15.306577381,50682,25.175625,133.65,2015-01-06,2016-03-29
687,4500,NORTH LIBERTY,299.25,9.975,3516.73,117.224333333,52.0,13.8487301587,52317,39.1013333333,945.64,2015-01-13,2016-03-08
688,4501,FAIRFIELD,290.72,6.60727272727,3427.7,77.9022727273,51.0,16.6933802565,52556,26.0254545455,858.41,2015-01-06,2016-03-29
689,4502,WATERLOO,781.8,5.58428571429,12070.3,86.2164285714,7.0,19.5735836914,50703,28.7798571429,3466.78,2015-01-14,2016-03-30
690,4503,TREYNOR,116.62,7.28875,1755.27,109.704375,78.0,18.6443303571,51575,36.668125,488.58,2015-01-06,2016-03-08
691,4504,INDIANOLA,650.7,8.03333333333,7540.5,93.0925925926,91.0,13.2133568489,50125,31.0895061728,1423.77,2015-01-06,2016-03-28
692,4505,JOHNSTON,143.7,7.98333333333,2862.98,159.054444444,77.0,21.327037037,50131,53.04,612.48,2015-01-22,2016-03-24
693,4506,TIFFIN,411.5,10.2875,4687.48,117.187,52.0,14.3335238095,52340,39.2935,783.72,2015-01-08,2016-03-01
694,4507,SPENCER,163.5,13.625,1915.92,159.66,21.0,13.9484126984,51301,53.49,98.64,2015-01-13,2016-03-28
695,4508,SPENCER,177.0,11.0625,2001.38,125.08625,21.0,14.2004761905,51301,41.89625,690.02,2015-01-06,2016-03-28
696,4509,AMES,3904.62,8.9968202765,58422.19,134.613341014,85.0,20.9265136109,50010,44.9326497696,14183.86,2015-01-06,2016-03-15
697,4510,MALVERN,204.0,9.27272727273,2311.44,105.065454545,65.0,11.4593073593,51551,35.0536363636,645.24,2015-01-13,2016-03-30
698,4511,DES MOINES,415.98,4.83697674419,7234.45,84.1215116279,77.0,21.8183513656,50317,28.0520930233,1968.17,2015-01-07,2016-03-23
